:START_ID,:END_ID,:TYPE,weight:float,confidence,label,context_required,source,source_pmids,source_years,n_sources:int
older-age,increased-risk-arf-development,MECHANISM,0.62,HIGH,OR 1.70 (95% CI 1.30-2.22),critical-illness,curated,12006450,2002,1
dexmedetomidine,delirium-incidence,MECHANISM,0.61,low,,,curated,30484283,2018,1
abdominal-contribution-inspired-volume,respiratory-mechanics-changes-ali-ards,ASSOCIATION,0.6,MEDIUM,"Decreased in normal vs PSV patients, variable with VT",intensive-care|ALI-ARDS,curated,10806152,2000,1
ace-activity-regulation,ards-susceptibility,ASSOCIATION,0.6,MEDIUM,"DD genotype associated with increased ARDS risk, p<0.00008",ards,curated,12204859,2002,1
ace-activity-regulation,ards-mortality,ASSOCIATION,0.6,MEDIUM,"DD genotype associated with increased ARDS mortality, p<0.02",ards,curated,12204859,2002,1
acute-lung-injury,increased-icu-length-of-stay,HARMFUL,0.6,MEDIUM,15% increase (95% CI 5-27%),subarachnoid-hemorrhage,curated,16374174,2006,1
african-american-gender,elevated-ards-mortality,HARMFUL,0.6,MEDIUM,"African-American men had the highest ARDS mortality (mean 12.8 deaths/100,000)",ards-mortality-US-1979-1996,curated,12163776,2002,1
airflow-obstruction,decreased-quality-of-life-physical-function,ASSOCIATION,0.6,MEDIUM,Observed correlation between pulmonary abnormalities and QoL domains,post-ARDS,curated,12493646,2003,1
ards-costs-of-care,ards,ASSOCIATION,0.6,MEDIUM,"$73,000 per survivor",perioperative,curated,10579250,1999,1
ards-developing-in-previously-healthy-patients,poor-quality-adjusted-survival-12m,ASSOCIATION,0.6,MEDIUM,36 QALYs per 100 patients (95% CI 21-46),ards,curated,11371406,2001,1
ards-hospitalmortality,ards,ASSOCIATION,0.6,MEDIUM,42% hospital mortality,perioperative,curated,10579250,1999,1
ards-icumortality,ards,ASSOCIATION,0.6,MEDIUM,37% ICU mortality,perioperative,curated,10579250,1999,1
avoid-routine-neuromuscular-blockade-status-asthmaticus,avoid-respiratory-muscle-paralysis-asthma,BENEFICIAL,0.6,MEDIUM,Weak recommendation,asthma,curated,27755068,2016,1
awake-prone-positioning-hfno,delayed-intubation-timing,TREND,0.6,LOW,"Median 1 vs 2 days, p=0.055",COVID-19-acute-respiratory-failure|HFNO-treatment,curated,33023669,2020,1
awake-state,improved-survival-nppv,BENEFICIAL,0.6,MEDIUM,Being awake associated with increased probability of survival,respiratory-failure|do-not-intubate-order,curated,15483407,2004,1
barotrauma,increased-mortality,HARMFUL,0.6,MEDIUM,"Mortality 51.4% with vs 39.2% without barotrauma, p=0.04",mechanical-ventilation,curated,14991090,2004,1
bed-rest-duration-during-critical-illness,muscle-weakness-after-critical-illness,ASSOCIATION,0.6,MEDIUM,Consistent association throughout 2-year follow-up,acute-lung-injury,curated,24247473,2014,1
cancer-requiring-icu-admission,high-hospital-mortality,ASSOCIATION,0.6,MEDIUM,30% overall hospital mortality,cancer|ICU-admission,curated,19829101,2010,1
chest-wall-restriction,decreased-quality-of-life-physical-function,ASSOCIATION,0.6,MEDIUM,Observed correlation between pulmonary abnormalities and QoL domains,post-ARDS,curated,12493646,2003,1
computer-driven-weaning-protocol,no-change-reintubation-rate,NULL,0.6,MEDIUM,"Reintubation 23% vs 16%, p=0.40",mechanical-ventilation,curated,16840741,2006,1
convex-v-p-curve-hyperinflation,limited-peep-benefit,MECHANISM,0.6,MEDIUM,"Proposed: Convex V-P curve indicates hyperinflation, limiting PEEP benefit",ards,curated,8111581,1994,1
corticosteroid-exposure-icu,impaired-functional-capacity-ali,MECHANISM,0.6,MEDIUM,Proposed: Corticosteroid exposure during ICU stay contributes to physical impairments,acute-lung-injury,curated,24716641,2014,1
critical-illness-covid-19,prolonged-sars-cov-2-rna-clearance,ASSOCIATION,0.6,MEDIUM,Median 30 days for negative conversion in survivors,COVID-19|critical-illness,curated,32631393,2020,1
custom-ml-model,ards-subphenotype-prognostic-value,NULL,0.6,MEDIUM,Applied in LUNG SAFE to determine prognostic value,observational-ARDS-cohorts,curated,35026177,2022,1
daily-screening-trials-spontaneous-breathing,reduced-hospital-costs,TREND,0.6,MEDIUM,"Median $26,229 vs $29,048, p=0.3",respiratory-failure-requiring-mechanical-ventilation,curated,8948561,1996,1
deep-sedation-with-neuromuscular-blockade,worse-respiratory-status,ASSOCIATION,0.6,MEDIUM,"Patients with neuromuscular blockade had worse oxygenation, ventilation, PEEP, and lung injury",mechanically-ventilated-icu-patients,curated,10470756,1999,1
delirium-during-critical-illness,long-term-cognitive-impairment,ASSOCIATION,0.6,MEDIUM,Delirium phenotypes associated with severity of subsequent cognitive impairment,critical-illness,curated,29508705,2018,1
deliriumcoma-free-days,discharged-alive-within-28-days,ASSOCIATION,0.6,3,Outcome,,curated,18191684,2008,1
diaphragm-ultrasonography,assess-diaphragm-atrophy,BENEFICIAL,0.6,MEDIUM,Observational studies show DU reliably assesses diaphragm atrophy in mechanically ventilated patients,mechanical-ventilation,curated,27620292,2017,1
early-corticosteroid-therapy-icu-admission,increased-hospital-acquired-pneumonia,HARMFUL,0.6,MEDIUM,"OR 2.2 (1.1-4.5), p<0.05",severe-pandemic-H1N1-influenza-infection,curated,21107529,2011,1
early-physical-therapy-icu,increased-pt-provision-icu-survivors,BENEFICIAL,0.6,MEDIUM,"80% vs 47%, p<=0.001",acute-respiratory-failure,curated,18596631,2008,1
epo-deficiency-critical-illness-anemia,anemia-in-critical-illness,ASSOCIATION,0.6,MEDIUM,EPO deficiency associated with anemia in critical illness,critical-illness,curated,9069000,1997,1
extracorporeal-membrane-oxygenation-ecmo,ecmo-weaning-rate,ASSOCIATION,0.6,MEDIUM,ECMO weaning rate 67.6% (95% CI 50.5-82.7%),COVID-19-ARDS,curated,34127027,2021,1
fluid-resuscitation-insufficient-sepsis,persistent-lv-systolic-dysfunction,MECHANISM,0.6,HIGH,"Proposed: Fluid loading unable to correct preload defect, LV function remains depressed",septic-shock,curated,10559099,1999,1
high-flow-oxygen-therapy,reduced-postextubation-respiratory-failure-72h,HARMFUL,0.6,MEDIUM,Absolute diff +12.9% (95% CI 6.6% to ∞),postextubation,curated,27706464,2016,1
high-tidal-volume-ventilation,development-of-acute-lung-injury,HARMFUL,0.6,MEDIUM,"OR 5.4 (95% CI 1.54-19.24), p<0.01",severe-brain-injury,curated,17568331,2007,1
incidence-ali,association-ali,ASSOCIATION,0.6,MEDIUM,"34 cases per 100,000 per year",,curated,11850334,2002,1
incidence-ards,association-ards,ASSOCIATION,0.6,MEDIUM,"28 cases per 100,000 per year",,curated,11850334,2002,1
increased-heart-rate,increased-intubation-risk-hfnc,TREND,0.6,MEDIUM,Only factor associated with intubation after HFNC,high-flow-nasal-cannula-oxygen,curated,29099420,2018,1
intensive-care-management-covid-19,reduced-15d-icu-mortality,ASSOCIATION,0.6,MEDIUM,"31% 15-day ICU mortality, p=0.78",severe-COVID-19-ICU,curated,32278670,2020,1
lack-of-consensus-training-for-ards-diagnosis,moderate-interobserver-agreement,TREND,0.6,MEDIUM,"Raw 0.68-0.80, kappa 0.38-0.55, Phi 0.53-0.75",chest-radiograph-interpretation,curated,10619802,2000,1
lower-lobe-volume-loss,regional-peep-responsiveness-gradient,ASSOCIATION,0.6,MEDIUM,Observational: Nonaerated lower lobe volume inversely correlates with PEEP response,acute-lung-injury,curated,9817720,1998,1
lv-systolic-dysfunction-sepsis,poor-recovery-from-septic-shock,HARMFUL,0.6,MEDIUM,Observed: Persistently depressed LVEF associated with non-recovery from septic shock,septic-shock,curated,10559099,1999,1
male-gender,elevated-ards-mortality,HARMFUL,0.6,MEDIUM,Annual ARDS mortality rates higher for men vs women,ards-mortality-US-1979-1996,curated,12163776,2002,1
medical-complication-icu-admission,higher-hospital-mortality,ASSOCIATION,0.6,MEDIUM,"58% mortality vs 37% emergency, 11% scheduled surgical",cancer|ICU-admission,curated,19829101,2010,1
mortality-ali-28d,association-ali,ASSOCIATION,0.6,MEDIUM,32% 28-day mortality,,curated,11850334,2002,1
mortality-ards-28d,association-ards,ASSOCIATION,0.6,MEDIUM,34% 28-day mortality,,curated,11850334,2002,1
multiple-organ-failure,mortality-covid-19-pneumonia,ASSOCIATION,0.6,MEDIUM,Appeared in all patients even at early stage of disease,COVID-19-pneumonia,curated,32255382,2020,1
neopterin-ards-biomarker,discrimination-septic-nonseptic-ards,BENEFICIAL,0.6,MEDIUM,Neopterin allowed differentiation (p<0.005) but overlap between groups,early-ards,curated,10548201,1999,1
neuromuscular-blockade-early-ards-pao2-fio2-less-than-150,improved-oxygenation-ards,BENEFICIAL,0.6,MEDIUM,Weak recommendation,ards,curated,27755068,2016,1
neuromuscular-blockade-manage-overt-ventilatory-shift,ventilatory-management-acute-respiratory-failure,BENEFICIAL,0.6,MEDIUM,Weak recommendation,acute-respiratory-failure,curated,27755068,2016,1
noninvasive-ventilation-ohs-copd,reduced-hospital-mortality-ohs-vs-copd,BENEFICIAL,0.6,MEDIUM,Lower hospital mortality in OHS vs COPD (6% vs 18%),acute-hypercapnic-respiratory-failure|COPD|obesity-hypoventilation-syndrome,curated,23103736,2012,1
nurse-driven-ventilator-weaning,reduced-vap-incidence,BENEFICIAL,0.6,MEDIUM,Decreased incidence in surgical patients,surgical-patients,curated,10936141,2000,1
old-age-70y,prolonged-icu-stay,HARMFUL,0.6,MEDIUM,"Median 21 days vs 16 days, p=0.004",critical-care|acute-lung-injury-ARDS,curated,11777361,2002,1
optoelectronic-plethysmography,compartmental-chest-wall-volume-measurement,MECHANISM,0.6,MEDIUM,Small discrepancy from ideal during isovolume maneuver,intensive-care|ALI-ARDS,curated,10806152,2000,1
oxygenation-defect-classification,variable-lung-injury-ards,ASSOCIATION,0.6,MEDIUM,"ARDS definition inadequate, patients exhibit different degrees of lung injury",ARDS,curated,17585106,2007,1
partial-liquid-ventilation-plv,reduced-progression-ards,BENEFICIAL,0.6,MEDIUM,Significant reduction in progression to ARDS with PLV,ARDS,curated,11897644,2002,1
patient-immobilization-icu,impaired-functional-capacity-ali,MECHANISM,0.6,MEDIUM,Proposed: Prolonged immobilization during ICU stay contributes to physical impairments,acute-lung-injury,curated,24716641,2014,1
patient-ventilator-asynchrony,reduced-patient-comfort,ASSOCIATION,0.6,MEDIUM,Patients with AI >10% had lower comfort,non-invasive-ventilation,curated,19183949,2009,1
physician-prompt,increased-spontaneous-breathing-trial-ordering,BENEFICIAL,0.6,MEDIUM,"Physician SBT ordering increased from 46% to 65%, p=0.004",respiratory-failure|weaning,curated,9927355,1999,1
postoperative-diaphragmatic-dysfunction,postoperative-pulmonary-complications,MECHANISM,0.6,MEDIUM,Proposed: Postoperative diaphragm impairment leads to atelectasis,one-lung-ventilation,curated,32479829,2020,1
preload-defect-septic-shock,lv-end-diastolic-volume-reduction,MECHANISM,0.6,HIGH,Proposed: Septic shock causes preload defect with reduced LVEDV,septic-shock,curated,10559099,1999,1
pressure-support-level,patient-ventilator-asynchrony,MECHANISM,0.6,MEDIUM,Higher pressure support associated with AI >10%,non-invasive-ventilation,curated,19183949,2009,1
prolonged-mechanical-ventilation,poor-hospital-discharge-outcomes,ASSOCIATION,0.6,MEDIUM,"29% mortality, 19% discharged to home, 50% ventilator liberation",critically-ill-patients,curated,26003390,2015,1
prolonged-mechanical-ventilation,worse-outcomes-in-usa,ASSOCIATION,0.6,MEDIUM,Worse outcomes in USA vs non-USA,critically-ill-patients,curated,26003390,2015,1
prone-positioning-covid-19-respiratory-failure,increased-mortality-covid-19-ards,HARMFUL,0.6,MEDIUM,"45% vs 33% mortality, p<0.001",COVID-19-respiratory-failure|invasive-mechanical-ventilation,curated,33823862,2021,1
prone-positioning-covid-19-respiratory-failure,no-effect-on-ventilation-covid-19-ards,NULL,0.6,MEDIUM,No change in ventilatory ratio,COVID-19-respiratory-failure|invasive-mechanical-ventilation,curated,33823862,2021,1
prone-positioning-pressure-controlled-ventilation,decreased-shunt-perfusion,MECHANISM,0.6,MEDIUM,Proposed: Prone position shifts blood flow away from shunt regions,severe-ARDS,curated,7956412,1994,1
pulmonary-diffusion-impairment,decreased-quality-of-life-physical-function,ASSOCIATION,0.6,MEDIUM,Observed correlation between pulmonary abnormalities and QoL domains,post-ARDS,curated,12493646,2003,1
rapid-shallow-breathing-index,extubation-failure,ASSOCIATION,0.6,MEDIUM,OR 1.009 (95% CI 1.003-1.015),ventilated-patients|extubation-readiness,curated,17166980,2006,1
recruitment-maneuvers-ards,no-short-term-oxygenation-benefit,NULL,0.6,MEDIUM,Oxygenation did not change after RM,ARDS,curated,11790648,2002,1
sars-critical-illness,respiratory-failure,ASSOCIATION,0.6,MEDIUM,"76% required mechanical ventilation, 34% experienced barotrauma",sars-during-outbreak,curated,12865378,2003,1
sars-critical-illness,impact-on-critical-care-capacity,ASSOCIATION,0.6,MEDIUM,"Closure of 73 ICU beds, 164 HCWs quarantined, 16 developed SARS",sars-during-outbreak,curated,12865378,2003,1
scheduled-extubation,respiratory-failure-after-extubation,ASSOCIATION,0.6,MEDIUM,Extubation failure 29%; reintubation 16%,postoperative-extubation,curated,21376523,2011,1
short-acting-neuromuscular-blocking-agents,reduced-postoperative-pulmonary-complications,BENEFICIAL,0.6,MEDIUM,Fair evidence from 1 RCT,noncardiothoracic-surgery,curated,16618957,2006,1
strong-cough,improved-survival-nppv,BENEFICIAL,0.6,MEDIUM,Stronger cough associated with increased probability of survival,respiratory-failure|do-not-intubate-order,curated,15483407,2004,1
subarachnoid-hemorrhage,acute-lung-injury-incidence,ASSOCIATION,0.6,MEDIUM,27% incidence (95% CI 24-31%),subarachnoid-hemorrhage,curated,16374174,2006,1
t-tube-spontaneous-breathing-trial,higher-failure-rate-during-trial,HARMFUL,0.6,MEDIUM,"22% vs 14%, p=0.03",respiratory-failure|weaning-from-mechanical-ventilation,curated,9279224,1997,1
trial-neuromuscular-blockade-life-threatening-hypoxemia-acidosis-hemodynamics,improved-gas-exchange-hemodynamics-critical-illness,BENEFICIAL,0.6,MEDIUM,Weak recommendation,critical-illness|severe-hypoxemia|respiratory-acidosis|hemodynamic-instability,curated,27755068,2016,1
ventilator-associated-pneumonia-ards,prolonged-mechanical-ventilation-duration,ASSOCIATION,0.6,MEDIUM,VAP resulted in considerable increase in time on ventilation,ARDS|mechanical-ventilation,curated,10852771,2000,1
ventilator-leak-magnitude,patient-ventilator-asynchrony,MECHANISM,0.6,MEDIUM,Leaks correlated with ineffective breaths and delayed cycling,non-invasive-ventilation,curated,19183949,2009,1
early-mobilisation,delirium-incidence,MECHANISM,0.59,low,,,curated,30484283,2018,1
tak-242-intervention,reduced-28d-mortality,TREND,0.59,MEDIUM,"28-day mortality: 24% placebo, 22% low-dose, 17% high-dose (p=0.26)",severe-sepsis|shock-or-respiratory-failure,curated,20562702,2010,1
noninvasive-ventilation-nimv,reduced-30d-mortality-cancer-patients-mv,BENEFICIAL,0.58,MEDIUM,OR 0.34 (0.16-0.73) for NIMV vs conventional MV,cancer-patients|mechanical-ventilation,curated,11373414,2001,1
recruitment-maneuver-rm,hemodynamic-instability,HARMFUL,0.58,MEDIUM,"Systolic BP decrease -11.1 mmHg, p<0.01",ards-patients|high-peep,curated,14605529,2003,1
ventilation-perfusion-mismatch-covid-ards,elevated-fio2-requirement,MECHANISM,0.58,MEDIUM,Proposed: Significant V/Q mismatch in COVID-19 ARDS increases FiO2 needs,covid-19-ards,curated,32697482,2020,1
corticosteroids-treatment-ards,reduced-mortality-in-ards,TREND,0.57,MEDIUM,"OR 0.62 (0.23-1.26), P(OR>=1)=6.8%",critical-illness,curated,18434379,2008,1
extravascular-lung-water-measurement,increased-evlw-non-ards-sepsis,ASSOCIATION,0.57,MEDIUM,8/14 (57%) non-ARDS sepsis had high EVLW,severe-sepsis,curated,15774053,2005,1
ace2-repletion-rhace2,reduced-lung-injury,TREND,0.55,MEDIUM,"Proposed mechanism, not powered for clinical outcomes",ards,curated,28877748,2017,1
acute-respiratory-failure,31-day-mortality-increased,ASSOCIATION,0.55,MEDIUM,31.4% 31-day mortality in ARF cohort,acute-respiratory-failure,curated,11035684,2000,1
ards-on-mechanical-ventilation,elevated-incidence-ventilator-associated-pneumonia,ASSOCIATION,0.55,MEDIUM,"Incidence 36.5% in ARDS vs 23% in non-ARDS, p<0.002",ARDS|mechanical-ventilation,curated,10852771,2000,1
chronic-respiratory-failure,unplanned-extubation,ASSOCIATION,0.55,MEDIUM,Identified risk factor in multivariate analysis,mechanical-ventilation,curated,9563730,1998,1
critical-illness-covid-19,high-60d-mortality,ASSOCIATION,0.55,HIGH,61.5% 60-day mortality,COVID-19|critical-illness,curated,32631393,2020,1
cumulative-positive-fluid-balance,increased-mortality,HARMFUL,0.55,MEDIUM,RR 1.39 (1.15-1.69),critical-illness,curated,33009098,2020,1
dependent-lung-atelectasis,reduced-total-lung-volume-ali,ASSOCIATION,0.55,MEDIUM,Observational: Lower lobe volume loss in ALI,acute-lung-injury,curated,9817720,1998,1
diagnostic-testing-icuaw,icuaw-management,TREND,0.55,LOW,Unclear if benefits of ICUAW diagnostic testing outweigh burdens,icuaw,curated,25496103,2014,1
diaphragm-fatigue,weaning-failure,NULL,0.55,MEDIUM,Weaning failure patients did not develop low-frequency diaphragm fatigue,weaning-from-mechanical-ventilation,curated,12411288,2003,1
ecla-use-during-ards,long-term-outcomes-ards-survivors,ASSOCIATION,0.55,MEDIUM,Comparable 1-year outcomes between ECLA and no-ECLA groups,H1N1-influenza-ARDS,curated,22948576,2012,1
extracorporeal-membrane-oxygenation-ecmo,reduced-in-hospital-mortality-covid-ards,ASSOCIATION,0.55,HIGH,Pooled in-hospital mortality 37.1% (95% CI 32.3-42.0%),COVID-19-ARDS,curated,34127027,2021,1
fluid-overload,increased-mortality,HARMFUL,0.55,MEDIUM,RR 2.79 (1.55-5.00),critical-illness,curated,33009098,2020,1
high-respiratory-rate-ventilation,development-of-acute-lung-injury,HARMFUL,0.55,MEDIUM,"OR 1.8 (95% CI 1.13-2.86), p<0.01",severe-brain-injury,curated,17568331,2007,1
inadequate-tube-fixation,unplanned-extubation,ASSOCIATION,0.55,MEDIUM,Identified risk factor in multivariate analysis,mechanical-ventilation,curated,9563730,1998,1
increased-pt-provision-icu-survivors,reduced-icu-length-of-stay,BENEFICIAL,0.55,MEDIUM,"5.5 vs 6.9 days, p=0.025",acute-respiratory-failure,curated,18596631,2008,1
increased-pt-provision-icu-survivors,reduced-hospital-length-of-stay,BENEFICIAL,0.55,MEDIUM,"11.2 vs 14.5 days, p=0.006",acute-respiratory-failure,curated,18596631,2008,1
lack-of-sedation,unplanned-extubation,ASSOCIATION,0.55,MEDIUM,Identified risk factor in multivariate analysis,mechanical-ventilation,curated,9563730,1998,1
noninvasive-positive-pressure-ventilation-nppv,survival-to-hospital-discharge,ASSOCIATION,0.55,MEDIUM,43% survival in DNI patients treated with NPPV,respiratory-failure|do-not-intubate-order,curated,15483407,2004,1
noninvasive-ventilation-copd,less-late-niv-failure-in-copd-with-obesity,BENEFICIAL,0.55,MEDIUM,Obesity associated with less late NIV failure in COPD,COPD,curated,23103736,2012,1
orotracheal-intubation,unplanned-extubation,ASSOCIATION,0.55,MEDIUM,Identified risk factor in multivariate analysis,mechanical-ventilation,curated,9563730,1998,1
patient-ventilator-trigger-asynchrony,decreased-weaning-success,ASSOCIATION,0.55,MEDIUM,3/19 (16%) vs 57/174 (57%) weaned,prolonged-mechanical-ventilation,curated,9404759,1997,1
postoperative-respiratory-failure,increased-30-day-mortality,ASSOCIATION,0.55,MEDIUM,"Patients with PRF had 25.62% vs 0.98% 30-day mortality, p<0.0001",postoperative-period,curated,21757571,2011,1
pressure-volume-limitation-strategy-pls,increased-icu-mortality-severe-hypercapnia-ards,MECHANISM,0.55,MEDIUM,Higher mortality in severe hypercapnia + PLS,ARDS|severe-hypercapnia,curated,28108768,2017,1
recombinant-factor-viia-rfviia,arterial-thromboembolism,HARMFUL,0.55,MEDIUM,RD 0.03-0.06 increased risk,intracranial-hemorrhage|cardiac-surgery,curated,21502651,2011,1
recruitment-maneuver-rm,barotrauma,TREND,0.55,LOW,Barotrauma on CXR after 1 RM and 1 sham RM,ards-patients|high-peep,curated,14605529,2003,1
remdesivir-treatment-severe-covid-19,modest-benefit-recovery-time-severe-covid-19,BENEFICIAL,0.55,MEDIUM,Proposed: Remdesivir has modest benefit on recovery time in severe COVID-19,severe-COVID-19-pneumonia,curated,33692022,2021,1
respiratory-physiotherapy,reduced-pulmonary-complications-abdominal-surgery,BENEFICIAL,0.55,MEDIUM,RD 18-26.3% in 4/13 trials (NNT 3.8-5.6),abdominal-surgery,curated,17167013,2006,1
underlying-lung-disease,increased-barotrauma-risk,ASSOCIATION,0.55,MEDIUM,"Barotrauma incidence: COPD 2.9%, asthma 6.3%, ILD 10.0%, ARDS 6.5%, pneumonia 4.2%",mechanical-ventilation,curated,14991090,2004,1
use-of-neuromuscular-blockers,longer-duration-mechanical-ventilation,HARMFUL,0.55,MEDIUM,"Associated with longer duration, p<0.001",mechanical-ventilation,curated,16100131,2005,1
use-of-neuromuscular-blockers,higher-mortality,HARMFUL,0.55,MEDIUM,"Associated with higher mortality, p<0.001",mechanical-ventilation,curated,16100131,2005,1
use-of-sedatives,longer-duration-mechanical-ventilation,HARMFUL,0.55,MEDIUM,"Median 4 days vs 3 days, p<0.001",mechanical-ventilation,curated,16100131,2005,1
ventilator-associated-pneumonia-ards,no-effect-on-mortality,ASSOCIATION,0.55,MEDIUM,Mortality rates were identical in ARDS patients with and without pneumonia,ARDS,curated,10852771,2000,1
fiberoptic-bronchoscopy-bal,diagnostic-yield-arf-cause-identification,ASSOCIATION,0.54,MEDIUM,FO-BAL diagnostic yield 50.5% vs 66.7% without FO-BAL,cancer-patients|acute-respiratory-failure,curated,18090351,2008,1
high-flow-nasal-cannula-oxygen,reduced-intubation-28d,BENEFICIAL,0.54,MEDIUM,OR 1.72 (0.57-5.18),severe-acute-respiratory-failure|immunocompromised,curated,27245914,2016,1
aspirin-administration,reduced-ards-incidence-7d,NULL,0.53,HIGH,"OR 1.24 (0.67-2.31), p=0.53",ARDS-risk-ed-population,curated,27179988,2016,1
cpap-plus-oxygen-therapy,reduced-need-for-intubation,NULL,0.53,HIGH,"RR 0.87 (0.53-1.42), p=0.53",acute-hypoxemic-nonhypercapnic-respiratory-insufficiency,curated,11066186,2000,1
american-european-ards-definition,ards-diagnosis-accuracy,MECHANISM,0.51,MEDIUM,"Sensitivity 0.83, Specificity 0.51",critical-care,curated,16215375,2005,1
pulse-pressure-variation-deltapp,fluid-responsiveness-prediction,TREND,0.51,MEDIUM,DeltaPP predicted fluid responsiveness in 51% with TV <8 ml/kg,tidal-volume-lt8mL-kg,curated,15754196,2005,1
alveolar-inflammation-ards,alveolar-fibrosis-ards,MECHANISM,0.5,MEDIUM,Proposed: Alveolar inflammation precedes and drives fibrosis in early ARDS,acute-respiratory-distress-syndrome,curated,10075054,1999,1
ards-frequency,ards,ASSOCIATION,0.5,MEDIUM,"4.9 cases/100,000 inhabitants/yr",perioperative,curated,10579250,1999,1
candida-respiratory-colonization,candida-pneumonia-incidence,ASSOCIATION,0.5,MEDIUM,"40% Candida-positive respiratory samples, but only 8% had definite Candida pneumonia",critical-illness|mechanical-ventilation,curated,9279244,1997,1
covid-19-complications,covid-19-mortality,ASSOCIATION,0.5,MEDIUM,Meta-analysis: 10% overall mortality (PI 2-39%),COVID-19,curated,32616077,2020,1
covid-19-complications,covid-19-ards,ASSOCIATION,0.5,MEDIUM,Meta-analysis: 14% incidence of ARDS (PI 2-59%),COVID-19,curated,32616077,2020,1
critical-illness-covid-19,acute-kidney-injury,ASSOCIATION,0.5,HIGH,49.8% AKI incidence,COVID-19|critical-illness,curated,32631393,2020,1
delayed-invasive-ventilation,mortality,NULL,0.5,MEDIUM,"65% vs 58%, p=0.12",hematologic-malignancy|acute-respiratory-failure,curated,21666446,2011,1
depression-after-ards,impaired-physical-function-ards,ASSOCIATION,0.5,MEDIUM,Incidence of depressive symptoms and impaired function are both high and long-lasting after ALI,ards-survivors,curated,22161158,2012,1
early-noninvasive-ventilation,reduced-28d-mortality,NULL,0.5,MEDIUM,"RR 0.88 (0.63-1.23), ARD -3.2%",immunocompromised-patients|acute-hypoxemic-respiratory-failure,curated,26444879,2015,1
extracorporeal-membrane-oxygenation-ecmo,ecmo-complications,ASSOCIATION,0.5,MEDIUM,"1583 total ECMO complications, renal most common",COVID-19-ARDS,curated,34127027,2021,1
full-enteral-feeding-first-6d,gastrointestinal-intolerances,HARMFUL,0.5,MEDIUM,"More vomiting, elevated gastric residuals, constipation",acute-lung-injury,curated,22307571,2012,1
global-lung-ultrasound-score-variation,peep-induced-lung-recruitment-assessment,NULL,0.5,MEDIUM,"Not associated with CT-assessed lung recruitment (R=0.01, p=0.67)",ARDS,curated,30048331,2018,1
high-flow-oxygen-therapy,reduced-reintubation-72h,NULL,0.5,LOW,Absolute diff -3.7% (95% CI -9.1% to ∞),postextubation,curated,27706464,2016,1
high-frequency-oscillatory-ventilation-hfov,reduced-30d-mortality,NULL,0.5,MEDIUM,"43% 30-day mortality, higher in patients with delayed HFOV or no oxygenation response",ards,curated,12897997,2003,1
higher-peep-levels,no-difference-mortality-or-unassisted-breathing,NULL,0.5,HIGH,"No difference in mortality (24.9% vs 27.5%, p=0.48) or unassisted breathing days (p=0.50)",acute-lung-injury|ARDS,curated,15269312,2004,1
icu-admission-severe-cap,longer-hospital-stay,ASSOCIATION,0.5,MEDIUM,"23.2 vs 9.1 days, p<0.001",community-acquired-pneumonia,curated,12204871,2002,1
icu-admission-severe-cap,higher-hospital-costs,ASSOCIATION,0.5,MEDIUM,"$21,144 vs $5,785, p<0.001",community-acquired-pneumonia,curated,12204871,2002,1
icu-admission-severe-cap,nonpulmonary-organ-dysfunction,ASSOCIATION,0.5,MEDIUM,More in ICU patients,community-acquired-pneumonia,curated,12204871,2002,1
icu-admission-severe-cap,higher-mortality,ASSOCIATION,0.5,MEDIUM,"18.2% vs 5.0%, p<0.001",community-acquired-pneumonia,curated,12204871,2002,1
il6-crp-ards-biomarkers,discrimination-septic-nonseptic-ards,NULL,0.5,MEDIUM,IL-6 and CRP did not discriminate septic vs nonseptic ARDS,early-ards,curated,10548201,1999,1
incentive-spirometry,no-reduction-ppcs-cardiac-abdominal,NULL,0.5,MEDIUM,No positive short-term effect of IS in 10/11 studies,cardiac-surgery|abdominal-surgery,curated,11555536,2001,1
inhaled-nitric-oxide,survival-in-ards,NULL,0.5,MEDIUM,Survival rates did not differ between NO and non-NO groups,severe-ards,curated,7705124,1995,1
intravenous-nac-treatment,reduced-ards-incidence,BENEFICIAL,0.5,LOW,22% vs 35% (p=NS),acute-lung-injury,curated,8275731,1994,1
intravenous-nac-treatment,reduced-mortality,BENEFICIAL,0.5,LOW,22% vs 35% (p=NS),acute-lung-injury,curated,8275731,1994,1
low-tidal-volume-ventilation,acute-lung-injury-patients,ASSOCIATION,0.5,MEDIUM,30% of ALI patients received low Vt,subarachnoid-hemorrhage,curated,16374174,2006,1
mechanical-ventilation-outcomes,ards-mortality,TREND,0.5,MEDIUM,52% mortality in ARDS patients,acute-respiratory-distress-syndrome,curated,11790214,2002,1
n-3-fatty-acid-gamma-linolenic-acid-antioxidant-enteral-supplementation,systemic-inflammatory-modulation,MECHANISM,0.5,LOW,Proposed: Modulate systemic inflammation in ALI,acute-lung-injury,curated,21976613,2011,1
n-3-fatty-acid-gamma-linolenic-acid-antioxidant-enteral-supplementation,lung-oxygenation-improvement,MECHANISM,0.5,LOW,Proposed: Improve lung oxygenation in ALI,acute-lung-injury,curated,21976613,2011,1
no-change-in-ards-incidence-on-admission,reduced-ards-incidence,NULL,0.5,MEDIUM,"ARDS incidence on admission unchanged, p=0.877",suburban-community,curated,20693377,2011,1
