:START_ID,:END_ID,:TYPE,weight:float,confidence,label,context_required,source,source_pmids,source_years,n_sources:int
ARDS_POI:01005,ARDS_POI:01075,MECHANISM,0.6,MEDIUM,Proposed: Postoperative diaphragm impairment leads to atelectasis,one-lung-ventilation,curated,32479829,2020,1
ARDS_POI:03055,ARDS_POI:03004,MECHANISM,0.6,HIGH,Proposed: Septic shock causes preload defect with reduced LVEDV,septic-shock,curated,10559099,1999,1
ARDS_POI:03057,ARDS_POI:02119,MECHANISM,0.6,MEDIUM,Higher pressure support associated with AI >10%,non-invasive-ventilation,curated,19183949,2009,1
ARDS_POI:02636,ARDS_POI:02100,ASSOCIATION,0.6,MEDIUM,"29% mortality, 19% discharged to home, 50% ventilator liberation",critically-ill-patients,curated,26003390,2015,1
ARDS_POI:02636,ARDS_POI:02101,ASSOCIATION,0.6,MEDIUM,Worse outcomes in USA vs non-USA,critically-ill-patients,curated,26003390,2015,1
ARDS_POI:02785,ARDS_POI:02785,HARMFUL,0.6,MEDIUM,"45% vs 33% mortality, p<0.001",COVID-19-respiratory-failure|invasive-mechanical-ventilation,curated,33823862,2021,1
ARDS_POI:02785,ARDS_POI:02785,NULL,0.6,MEDIUM,No change in ventilatory ratio,COVID-19-respiratory-failure|invasive-mechanical-ventilation,curated,33823862,2021,1
ARDS_POI:02799,ARDS_POI:01993,MECHANISM,0.6,MEDIUM,Proposed: Prone position shifts blood flow away from shunt regions,severe-ARDS,curated,7956412,1994,1
ARDS_POI:02486,ARDS_POI:02491,ASSOCIATION,0.6,MEDIUM,Observed correlation between pulmonary abnormalities and QoL domains,post-ARDS,curated,12493646,2003,1
ARDS_POI:01832,ARDS_POI:01831,ASSOCIATION,0.6,MEDIUM,OR 1.009 (95% CI 1.003-1.015),ventilated-patients|extubation-readiness,curated,17166980,2006,1
ARDS_POI:03066,ARDS_POI:02542,NULL,0.6,MEDIUM,Oxygenation did not change after RM,ARDS,curated,11790648,2002,1
ARDS_POI:02035,ARDS_POI:01496,ASSOCIATION,0.6,MEDIUM,"76% required mechanical ventilation, 34% experienced barotrauma",sars-during-outbreak,curated,12865378,2003,1
ARDS_POI:02035,ARDS_POI:02037,ASSOCIATION,0.6,MEDIUM,"Closure of 73 ICU beds, 164 HCWs quarantined, 16 developed SARS",sars-during-outbreak,curated,12865378,2003,1
ARDS_POI:02169,ARDS_POI:01496,ASSOCIATION,0.6,MEDIUM,Extubation failure 29%; reintubation 16%,postoperative-extubation,curated,21376523,2011,1
ARDS_POI:03122,ARDS_POI:01580,BENEFICIAL,0.6,MEDIUM,Fair evidence from 1 RCT,noncardiothoracic-surgery,curated,16618957,2006,1
ARDS_POI:02822,ARDS_POI:02791,BENEFICIAL,0.6,MEDIUM,Stronger cough associated with increased probability of survival,respiratory-failure|do-not-intubate-order,curated,15483407,2004,1
ARDS_POI:02716,ARDS_POI:01738,ASSOCIATION,0.6,MEDIUM,27% incidence (95% CI 24-31%),subarachnoid-hemorrhage,curated,16374174,2006,1
ARDS_POI:01514,ARDS_POI:02943,HARMFUL,0.6,MEDIUM,"22% vs 14%, p=0.03",respiratory-failure|weaning-from-mechanical-ventilation,curated,9279224,1997,1
ARDS_POI:02578,ARDS_POI:01808,BENEFICIAL,0.6,MEDIUM,Weak recommendation,critical-illness|severe-hypoxemia|respiratory-acidosis|hemodynamic-instability,curated,27755068,2016,1
ARDS_POI:01296,ARDS_POI:02636,ASSOCIATION,0.6,MEDIUM,VAP resulted in considerable increase in time on ventilation,ARDS|mechanical-ventilation,curated,10852771,2000,1
ARDS_POI:02066,ARDS_POI:02119,MECHANISM,0.6,MEDIUM,Leaks correlated with ineffective breaths and delayed cycling,non-invasive-ventilation,curated,19183949,2009,1
ARDS_POI:02916,ARDS_POI:01854,MECHANISM,0.59,low,,,curated,30484283,2018,1
ARDS_POI:01702,ARDS_POI:01895,TREND,0.59,MEDIUM,"28-day mortality: 24% placebo, 22% low-dose, 17% high-dose (p=0.26)",severe-sepsis|shock-or-respiratory-failure,curated,20562702,2010,1
ARDS_POI:02751,ARDS_POI:01895,BENEFICIAL,0.58,MEDIUM,OR 0.34 (0.16-0.73) for NIMV vs conventional MV,cancer-patients|mechanical-ventilation,curated,11373414,2001,1
ARDS_POI:03065,ARDS_POI:01688,HARMFUL,0.58,MEDIUM,"Systolic BP decrease -11.1 mmHg, p<0.01",ards-patients|high-peep,curated,14605529,2003,1
ARDS_POI:02346,ARDS_POI:02435,MECHANISM,0.58,MEDIUM,Proposed: Significant V/Q mismatch in COVID-19 ARDS increases FiO2 needs,covid-19-ards,curated,32697482,2020,1
ARDS_POI:02889,ARDS_POI:01895,TREND,0.57,MEDIUM,"OR 0.62 (0.23-1.26), P(OR>=1)=6.8%",critical-illness,curated,18434379,2008,1
ARDS_POI:02765,ARDS_POI:01457,ASSOCIATION,0.57,MEDIUM,8/14 (57%) non-ARDS sepsis had high EVLW,severe-sepsis,curated,15774053,2005,1
ARDS_POI:02846,ARDS_POI:01252,TREND,0.55,MEDIUM,"Proposed mechanism, not powered for clinical outcomes",ards,curated,28877748,2017,1
ARDS_POI:02084,ARDS_POI:01895,ASSOCIATION,0.55,MEDIUM,31.4% 31-day mortality in ARF cohort,acute-respiratory-failure,curated,11035684,2000,1
ARDS_POI:02636,ARDS_POI:01296,ASSOCIATION,0.55,MEDIUM,"Incidence 36.5% in ARDS vs 23% in non-ARDS, p<0.002",ARDS|mechanical-ventilation,curated,10852771,2000,1
ARDS_POI:02315,ARDS_POI:02720,ASSOCIATION,0.55,MEDIUM,Identified risk factor in multivariate analysis,mechanical-ventilation,curated,9563730,1998,1
ARDS_POI:02785,ARDS_POI:01895,ASSOCIATION,0.55,HIGH,61.5% 60-day mortality,COVID-19|critical-illness,curated,32631393,2020,1
ARDS_POI:01389,ARDS_POI:01895,HARMFUL,0.55,MEDIUM,RR 1.39 (1.15-1.69),critical-illness,curated,33009098,2020,1
ARDS_POI:02007,ARDS_POI:03106,ASSOCIATION,0.55,MEDIUM,Observational: Lower lobe volume loss in ALI,acute-lung-injury,curated,9817720,1998,1
ARDS_POI:02909,ARDS_POI:01661,TREND,0.55,LOW,Unclear if benefits of ICUAW diagnostic testing outweigh burdens,icuaw,curated,25496103,2014,1
ARDS_POI:01982,ARDS_POI:02124,NULL,0.55,MEDIUM,Weaning failure patients did not develop low-frequency diaphragm fatigue,weaning-from-mechanical-ventilation,curated,12411288,2003,1
ARDS_POI:02919,ARDS_POI:02996,ASSOCIATION,0.55,MEDIUM,Comparable 1-year outcomes between ECLA and no-ECLA groups,H1N1-influenza-ARDS,curated,22948576,2012,1
ARDS_POI:01031,ARDS_POI:01895,ASSOCIATION,0.55,HIGH,Pooled in-hospital mortality 37.1% (95% CI 32.3-42.0%),COVID-19-ARDS,curated,34127027,2021,1
ARDS_POI:01362,ARDS_POI:01895,HARMFUL,0.55,MEDIUM,RR 2.79 (1.55-5.00),critical-illness,curated,33009098,2020,1
ARDS_POI:02495,ARDS_POI:02715,HARMFUL,0.55,MEDIUM,"OR 1.8 (95% CI 1.13-2.86), p<0.01",severe-brain-injury,curated,17568331,2007,1
ARDS_POI:02721,ARDS_POI:02720,ASSOCIATION,0.55,MEDIUM,Identified risk factor in multivariate analysis,mechanical-ventilation,curated,9563730,1998,1
ARDS_POI:02978,ARDS_POI:01888,BENEFICIAL,0.55,MEDIUM,"5.5 vs 6.9 days, p=0.025",acute-respiratory-failure,curated,18596631,2008,1
ARDS_POI:02978,ARDS_POI:01889,BENEFICIAL,0.55,MEDIUM,"11.2 vs 14.5 days, p=0.006",acute-respiratory-failure,curated,18596631,2008,1
ARDS_POI:02158,ARDS_POI:02720,ASSOCIATION,0.55,MEDIUM,Identified risk factor in multivariate analysis,mechanical-ventilation,curated,9563730,1998,1
ARDS_POI:01158,ARDS_POI:02504,ASSOCIATION,0.55,MEDIUM,43% survival in DNI patients treated with NPPV,respiratory-failure|do-not-intubate-order,curated,15483407,2004,1
ARDS_POI:02751,ARDS_POI:02993,BENEFICIAL,0.55,MEDIUM,Obesity associated with less late NIV failure in COPD,COPD,curated,23103736,2012,1
ARDS_POI:03039,ARDS_POI:02720,ASSOCIATION,0.55,MEDIUM,Identified risk factor in multivariate analysis,mechanical-ventilation,curated,9563730,1998,1
ARDS_POI:03042,ARDS_POI:02121,ASSOCIATION,0.55,MEDIUM,3/19 (16%) vs 57/174 (57%) weaned,prolonged-mechanical-ventilation,curated,9404759,1997,1
ARDS_POI:02413,ARDS_POI:01895,ASSOCIATION,0.55,MEDIUM,"Patients with PRF had 25.62% vs 0.98% 30-day mortality, p<0.0001",postoperative-period,curated,21757571,2011,1
ARDS_POI:03058,ARDS_POI:01895,MECHANISM,0.55,MEDIUM,Higher mortality in severe hypercapnia + PLS,ARDS|severe-hypercapnia,curated,28108768,2017,1
ARDS_POI:02519,ARDS_POI:02520,HARMFUL,0.55,MEDIUM,RD 0.03-0.06 increased risk,intracranial-hemorrhage|cardiac-surgery,curated,21502651,2011,1
ARDS_POI:03065,ARDS_POI:02591,TREND,0.55,LOW,Barotrauma on CXR after 1 RM and 1 sham RM,ards-patients|high-peep,curated,14605529,2003,1
ARDS_POI:02785,ARDS_POI:02785,BENEFICIAL,0.55,MEDIUM,Proposed: Remdesivir has modest benefit on recovery time in severe COVID-19,severe-COVID-19-pneumonia,curated,33692022,2021,1
ARDS_POI:02475,ARDS_POI:02476,BENEFICIAL,0.55,MEDIUM,RD 18-26.3% in 4/13 trials (NNT 3.8-5.6),abdominal-surgery,curated,17167013,2006,1
ARDS_POI:02312,ARDS_POI:02313,ASSOCIATION,0.55,MEDIUM,"Barotrauma incidence: COPD 2.9%, asthma 6.3%, ILD 10.0%, ARDS 6.5%, pneumonia 4.2%",mechanical-ventilation,curated,14991090,2004,1
ARDS_POI:03141,ARDS_POI:02636,HARMFUL,0.55,MEDIUM,"Associated with longer duration, p<0.001",mechanical-ventilation,curated,16100131,2005,1
ARDS_POI:03141,ARDS_POI:01895,HARMFUL,0.55,MEDIUM,"Associated with higher mortality, p<0.001",mechanical-ventilation,curated,16100131,2005,1
ARDS_POI:02688,ARDS_POI:02636,HARMFUL,0.55,MEDIUM,"Median 4 days vs 3 days, p<0.001",mechanical-ventilation,curated,16100131,2005,1
ARDS_POI:01296,ARDS_POI:01895,ASSOCIATION,0.55,MEDIUM,Mortality rates were identical in ARDS patients with and without pneumonia,ARDS,curated,10852771,2000,1
ARDS_POI:01132,ARDS_POI:02794,ASSOCIATION,0.54,MEDIUM,FO-BAL diagnostic yield 50.5% vs 66.7% without FO-BAL,cancer-patients|acute-respiratory-failure,curated,18090351,2008,1
ARDS_POI:02459,ARDS_POI:03085,BENEFICIAL,0.54,MEDIUM,OR 1.72 (0.57-5.18),severe-acute-respiratory-failure|immunocompromised,curated,27245914,2016,1
ARDS_POI:02671,ARDS_POI:03069,NULL,0.53,HIGH,"OR 1.24 (0.67-2.31), p=0.53",ARDS-risk-ed-population,curated,27179988,2016,1
ARDS_POI:01675,ARDS_POI:03092,NULL,0.53,HIGH,"RR 0.87 (0.53-1.42), p=0.53",acute-hypoxemic-nonhypercapnic-respiratory-insufficiency,curated,11066186,2000,1
ARDS_POI:02853,ARDS_POI:02859,MECHANISM,0.51,MEDIUM,"Sensitivity 0.83, Specificity 0.51",critical-care,curated,16215375,2005,1
ARDS_POI:01555,ARDS_POI:01174,TREND,0.51,MEDIUM,DeltaPP predicted fluid responsiveness in 51% with TV <8 ml/kg,tidal-volume-lt8mL-kg,curated,15754196,2005,1
ARDS_POI:02851,ARDS_POI:02850,MECHANISM,0.5,MEDIUM,Proposed: Alveolar inflammation precedes and drives fibrosis in early ARDS,acute-respiratory-distress-syndrome,curated,10075054,1999,1
ARDS_POI:02861,ARDS_POI:02843,ASSOCIATION,0.5,MEDIUM,"4.9 cases/100,000 inhabitants/yr",perioperative,curated,10579250,1999,1
ARDS_POI:02318,ARDS_POI:01296,ASSOCIATION,0.5,MEDIUM,"40% Candida-positive respiratory samples, but only 8% had definite Candida pneumonia",critical-illness|mechanical-ventilation,curated,9279244,1997,1
ARDS_POI:02785,ARDS_POI:02785,ASSOCIATION,0.5,MEDIUM,Meta-analysis: 10% overall mortality (PI 2-39%),COVID-19,curated,32616077,2020,1
ARDS_POI:02785,ARDS_POI:02785,ASSOCIATION,0.5,MEDIUM,Meta-analysis: 14% incidence of ARDS (PI 2-59%),COVID-19,curated,32616077,2020,1
ARDS_POI:02785,ARDS_POI:01368,ASSOCIATION,0.5,HIGH,49.8% AKI incidence,COVID-19|critical-illness,curated,32631393,2020,1
ARDS_POI:02737,ARDS_POI:01895,NULL,0.5,MEDIUM,"65% vs 58%, p=0.12",hematologic-malignancy|acute-respiratory-failure,curated,21666446,2011,1
ARDS_POI:02907,ARDS_POI:02081,ASSOCIATION,0.5,MEDIUM,Incidence of depressive symptoms and impaired function are both high and long-lasting after ALI,ards-survivors,curated,22161158,2012,1
ARDS_POI:01962,ARDS_POI:01895,NULL,0.5,MEDIUM,"RR 0.88 (0.63-1.23), ARD -3.2%",immunocompromised-patients|acute-hypoxemic-respiratory-failure,curated,26444879,2015,1
ARDS_POI:01031,ARDS_POI:02920,ASSOCIATION,0.5,MEDIUM,"1583 total ECMO complications, renal most common",COVID-19-ARDS,curated,34127027,2021,1
ARDS_POI:02930,ARDS_POI:01183,HARMFUL,0.5,MEDIUM,"More vomiting, elevated gastric residuals, constipation",acute-lung-injury,curated,22307571,2012,1
ARDS_POI:01059,ARDS_POI:02474,NULL,0.5,MEDIUM,"Not associated with CT-assessed lung recruitment (R=0.01, p=0.67)",ARDS,curated,30048331,2018,1
ARDS_POI:01278,ARDS_POI:03100,NULL,0.5,LOW,Absolute diff -3.7% (95% CI -9.1% to ∞),postextubation,curated,27706464,2016,1
ARDS_POI:02443,ARDS_POI:01895,NULL,0.5,MEDIUM,"43% 30-day mortality, higher in patients with delayed HFOV or no oxygenation response",ards,curated,12897997,2003,1
ARDS_POI:01047,ARDS_POI:01895,NULL,0.5,HIGH,"No difference in mortality (24.9% vs 27.5%, p=0.48) or unassisted breathing days (p=0.50)",acute-lung-injury|ARDS,curated,15269312,2004,1
ARDS_POI:02945,ARDS_POI:02130,ASSOCIATION,0.5,MEDIUM,"23.2 vs 9.1 days, p<0.001",community-acquired-pneumonia,curated,12204871,2002,1
ARDS_POI:02945,ARDS_POI:02131,ASSOCIATION,0.5,MEDIUM,"$21,144 vs $5,785, p<0.001",community-acquired-pneumonia,curated,12204871,2002,1
ARDS_POI:02945,ARDS_POI:02132,ASSOCIATION,0.5,MEDIUM,More in ICU patients,community-acquired-pneumonia,curated,12204871,2002,1
ARDS_POI:02945,ARDS_POI:01895,ASSOCIATION,0.5,MEDIUM,"18.2% vs 5.0%, p<0.001",community-acquired-pneumonia,curated,12204871,2002,1
ARDS_POI:02947,ARDS_POI:02912,NULL,0.5,MEDIUM,IL-6 and CRP did not discriminate septic vs nonseptic ARDS,early-ards,curated,10548201,1999,1
ARDS_POI:02213,ARDS_POI:03029,NULL,0.5,MEDIUM,No positive short-term effect of IS in 10/11 studies,cardiac-surgery|abdominal-surgery,curated,11555536,2001,1
ARDS_POI:01715,ARDS_POI:02791,NULL,0.5,MEDIUM,Survival rates did not differ between NO and non-NO groups,severe-ards,curated,7705124,1995,1
ARDS_POI:02989,ARDS_POI:03068,BENEFICIAL,0.5,LOW,22% vs 35% (p=NS),acute-lung-injury,curated,8275731,1994,1
ARDS_POI:02989,ARDS_POI:01895,BENEFICIAL,0.5,LOW,22% vs 35% (p=NS),acute-lung-injury,curated,8275731,1994,1
ARDS_POI:01764,ARDS_POI:02715,ASSOCIATION,0.5,MEDIUM,30% of ALI patients received low Vt,subarachnoid-hemorrhage,curated,16374174,2006,1
ARDS_POI:02636,ARDS_POI:01895,TREND,0.5,MEDIUM,52% mortality in ARDS patients,acute-respiratory-distress-syndrome,curated,11790214,2002,1
ARDS_POI:03011,ARDS_POI:03135,MECHANISM,0.5,LOW,Proposed: Modulate systemic inflammation in ALI,acute-lung-injury,curated,21976613,2011,1
ARDS_POI:03011,ARDS_POI:02542,MECHANISM,0.5,LOW,Proposed: Improve lung oxygenation in ALI,acute-lung-injury,curated,21976613,2011,1
ARDS_POI:03024,ARDS_POI:03068,NULL,0.5,MEDIUM,"ARDS incidence on admission unchanged, p=0.877",suburban-community,curated,20693377,2011,1
ARDS_POI:02625,ARDS_POI:03087,BENEFICIAL,0.5,MEDIUM,Reduced in 11/29 studies,postoperative,curated,21424246,2011,1
ARDS_POI:01931,ARDS_POI:02691,ASSOCIATION,0.5,MEDIUM,No difference in staff time and cost between NIMV and InMV in first 48h,acute-respiratory-failure-COPD,curated,9187186,1997,1
ARDS_POI:01849,ARDS_POI:02424,NULL,0.5,MEDIUM,"62% vs 70%, p=0.88",acute-respiratory-failure-not-COPD,curated,7874950,1995,1
ARDS_POI:01849,ARDS_POI:01888,NULL,0.5,MEDIUM,"17 ± 19 days vs 25 ± 23 days, p=0.16",acute-respiratory-failure-not-COPD,curated,7874950,1995,1
ARDS_POI:01849,ARDS_POI:01895,NULL,0.5,MEDIUM,"33% vs 50%, p=0.46",acute-respiratory-failure-not-COPD,curated,7874950,1995,1
ARDS_POI:01296,ARDS_POI:01831,ASSOCIATION,0.5,MEDIUM,OR 1.77 (95% CI 1.10-2.84),ventilated-patients|extubation-readiness,curated,17166980,2006,1
ARDS_POI:01389,ARDS_POI:01831,ASSOCIATION,0.5,MEDIUM,OR 1.70 (95% CI 1.15-2.53),ventilated-patients|extubation-readiness,curated,17166980,2006,1
ARDS_POI:01328,ARDS_POI:02199,ASSOCIATION,0.5,MEDIUM,"Patients with postoperative lung injury spent longer in ICU (8.0 [12.4] vs 1.1 [3.7] days, p<0.0001)",postoperative-period,curated,25466352,2014,1
ARDS_POI:01328,ARDS_POI:02200,ASSOCIATION,0.5,MEDIUM,"Patients with postoperative lung injury spent longer in hospital (20.9 [18.1] vs 14.7 [14.3] days, p<0.0001)",postoperative-period,curated,25466352,2014,1
ARDS_POI:02799,ARDS_POI:01552,BENEFICIAL,0.5,MEDIUM,Prone positioning improved PaO2 and increased areas of normal VA/Q,severe-ARDS,curated,7956412,1994,1
ARDS_POI:01291,ARDS_POI:01895,TREND,0.5,LOW,"58% vs 43%, p=0.12",severe-ards,curated,16556697,2006,1
ARDS_POI:02035,ARDS_POI:01895,ASSOCIATION,0.5,MEDIUM,34% mortality in SARS critical illness,sars-during-outbreak,curated,12865378,2003,1
ARDS_POI:01308,ARDS_POI:01310,BENEFICIAL,0.5,MEDIUM,A few studies suggested therapy could be guided by lactate kinetics,acute-illness,curated,27520452,2016,1
ARDS_POI:01457,ARDS_POI:02840,ASSOCIATION,0.5,MEDIUM,Incidence of severe sepsis in Finland ICUs,finland,curated,17225161,2007,1
ARDS_POI:03125,ARDS_POI:03124,BENEFICIAL,0.5,MEDIUM,Solid cancer patients had similar outcomes to non-cancer ICU patients (27% mortality),cancer-patients|ICU-admission,curated,19200368,2009,1
ARDS_POI:01994,ARDS_POI:01996,NULL,0.5,MEDIUM,Median 23 VFDs (p=0.90),acute-respiratory-failure|mechanical-ventilation,curated,21242788,2011,1
ARDS_POI:02215,ARDS_POI:02542,NULL,0.44,HIGH,"Median lowest SpO2: 91.5% HFNC vs 89.5% HFFM, p=0.44",perioperative-hypoxemia,curated,25869405,2015,1
ARDS_POI:02785,ARDS_POI:02480,ASSOCIATION,0.43,HIGH,43.1% acute cardiac injury incidence,COVID-19|critical-illness,curated,32631393,2020,1
ARDS_POI:02625,ARDS_POI:02623,BENEFICIAL,0.35,MEDIUM,Improved in only 1/29 studies,postoperative,curated,21424246,2011,1
ARDS_POI:02785,ARDS_POI:02643,ASSOCIATION,0.27,HIGH,27.0% of COVID-19 ICU patients developed cardiac injury,critically-ill-COVID-19,curated,32410714,2020,1
ARDS_POI:02785,ARDS_POI:01368,ASSOCIATION,0.25,HIGH,25.2% of COVID-19 ICU patients developed acute kidney injury,critically-ill-COVID-19,curated,32410714,2020,1
ARDS_POI:02785,ARDS_POI:03052,ASSOCIATION,0.15,HIGH,15.0% of COVID-19 ICU patients developed septic shock,critically-ill-COVID-19,curated,32410714,2020,1
