poi_id:ID,id_slug,label,subset:LABEL,parent,definition,synonym,xref_DOID,xref_MESH,xref_UMLS,source,source_pmids,n_sources:int
ARDS_POI:01656,prolonged-mechanical-ventilation,Prolonged mechanical ventilation,POI_mechanism,,,,,,,kg_nodes,9404759|18379236|25496103|11777361|26003390,5
ARDS_POI:01657,physical-rehabilitation-benefit,Physical rehabilitation benefit,POI_mechanism,,,,,,,kg_nodes,25496103,1
ARDS_POI:01658,diagnostic-testing-icuaw,Diagnostic testing for ICUAW,POI_mechanism,,,,,,,kg_nodes,25496103,1
ARDS_POI:01659,icuaw,Intensive care unit-acquired weakness,POI_disease,,,,,D032523,C1512444,kg_nodes,25496103,1
ARDS_POI:01660,icuaw-outcomes,ICUAW outcomes,POI_outcome,,,,,,,kg_nodes,25496103,1
ARDS_POI:01661,icuaw-management,ICUAW management,POI_intervention,,,,,,,kg_nodes,25496103,1
ARDS_POI:01662,icu-intubation-bundle-management-protocol,ICU intubation bundle management protocol,POI_intervention,intubation-management-strategy,"Multicomponent protocol including preoxygenation, two operators, rapid sequence induction, cricoid pressure, capnography, protective ventilation, fluid loading, early sedation, and vasopressors as needed.",,,,,robot_template_row,19921148,1
ARDS_POI:01663,reduced-life-threatening-intubation-complications,Reduced life-threatening intubation complications,POI_outcome,,,,,,,kg_nodes,19921148,1
ARDS_POI:01664,reduced-mild-moderate-intubation-complications,Reduced mild to moderate intubation complications,POI_outcome,,,,,,,kg_nodes,19921148,1
ARDS_POI:01665,icu-intubation,ICU intubation context,POI_context,,,,,,,kg_nodes,19921148,1
ARDS_POI:01666,preoxygenation-with-noninvasive-positive-pressure-ventilation,Preoxygenation With Noninvasive Positive Pressure Ventilation,POI_mechanism,biological-process,,,,,,mechanism_node,19921148,1
ARDS_POI:01667,two-operator-presence-for-intubation,Two Operator Presence For Intubation,POI_mechanism,biological-process,,,,,,mechanism_node,19921148,1
ARDS_POI:01668,rapid-sequence-induction,Rapid Sequence Induction,POI_mechanism,biological-process,,,,,,mechanism_node,19921148,1
ARDS_POI:01669,cricoid-pressure,Cricoid Pressure,POI_mechanism,biological-process,,,,,,mechanism_node,19921148,1
ARDS_POI:01670,capnography-monitoring,Capnography Monitoring,POI_mechanism,biological-process,,,,,,mechanism_node,19921148,1
ARDS_POI:01671,protective-ventilation,Protective Ventilation,POI_mechanism,biological-process,,,,,,mechanism_node,19921148,1
ARDS_POI:01672,fluid-loading,Fluid Loading,POI_mechanism,biological-process,,,,,,mechanism_node,19921148,1
ARDS_POI:01673,early-sedation-administration,Early Sedation Administration,POI_mechanism,biological-process,,,,,,mechanism_node,19921148,1
ARDS_POI:01674,vasopressor-use-as-needed,Vasopressor Use As Needed,POI_mechanism,biological-process,,,,,,mechanism_node,19921148,1
ARDS_POI:01675,cpap-plus-oxygen-therapy,CPAP plus oxygen therapy,POI_intervention,respiratory-support-intervention,Continuous positive airway pressure (CPAP) delivered via face mask in addition to supplemental oxygen for the management of acute hypoxemic nonhypercapnic respiratory insufficiency.,,DOID:11394,D012128,C0035222,robot_template_row,11066186,1
ARDS_POI:01676,improved-mortality,Improved mortality,POI_outcome,,,,,,,kg_nodes,11066186,1
ARDS_POI:01677,increased-adverse-events,Increased adverse events,POI_outcome,,,,,,,kg_nodes,11066186,1
ARDS_POI:01678,acute-hypoxemic-nonhypercapnic-respiratory-insufficiency,Acute hypoxemic nonhypercapnic respiratory insufficiency,POI_disease,,,,,,,kg_nodes,11066186,1
ARDS_POI:01679,scheduled-neuromuscular-blockade,Scheduled neuromuscular blockade,POI_intervention,ventilatory-management-strategy,Continuous infusion of neuromuscular-blocking agents with scheduled eye care including lubricating drops/gel and eyelid closure.,,,,,robot_template_row,27755068,1
ARDS_POI:01680,scheduled-eye-care-lubricating-drops-gel-eyelid-closure,Scheduled eye care with lubricating drops/gel and eyelid closure,POI_intervention,,,,,,,kg_nodes,27755068,1
ARDS_POI:01681,improved-oxygenation-ards,Improved oxygenation in ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,27611637|14707568|9603111|27755068|7705124|33692022,6
ARDS_POI:01682,avoid-respiratory-muscle-paralysis-asthma,Avoid respiratory muscle paralysis in asthma,POI_outcome,,,,,,,kg_nodes,27755068,1
ARDS_POI:01683,improved-gas-exchange-hemodynamics-critical-illness,Improved gas exchange and hemodynamics in critical illness,POI_outcome,,,,,,,kg_nodes,27755068,1
ARDS_POI:01684,ventilatory-management-acute-respiratory-failure,Ventilatory management of acute respiratory failure,POI_outcome,,,,,,,kg_nodes,27755068,1
ARDS_POI:01685,asthma,Asthma context,POI_context,,,,,D001249,C0004096,kg_nodes,27755068,1
ARDS_POI:01686,severe-hypoxemia,Severe hypoxemia context,POI_context,,,,,,,kg_nodes,27755068,1
ARDS_POI:01687,respiratory-acidosis,Respiratory acidosis context,POI_context,,,,,D000193,C0034625,kg_nodes,27755068,1
ARDS_POI:01688,hemodynamic-instability,Hemodynamic instability context,POI_context,,,,,,,kg_nodes,14605529|27755068,2
ARDS_POI:01689,hydrocortisone,Hydrocortisone,POI_intervention,,,,,D006803,C0020177,kg_nodes,32876689,1
ARDS_POI:01690,treatment-failure-day-21,Treatment failure on day 21,POI_outcome,,,,,,,kg_nodes,32876689,1
ARDS_POI:01691,acute-respiratory-failure-covid19,Acute respiratory failure in COVID-19,POI_intervention,,,,,D012128,C0035222,kg_nodes,32876689,1
ARDS_POI:01692,critically-ill-covid19-patients,Critically ill COVID-19 patients,POI_population,,,,,,,kg_nodes,32876689,1
ARDS_POI:01693,preoperative-physiologic-assessment-for-lung-cancer-resection,Preoperative physiologic assessment for lung cancer resection,POI_intervention,perioperative-lung-cancer-management,"Structured preoperative evaluation of lung cancer patients prior to resection surgery, including cardiovascular assessment, spirometry, DLCO, estimation of postop pulmonary reserve, and cardiopulmonary exercise testing.",,DOID:8552,D008175,C0023109,robot_template_row,17873167,1
ARDS_POI:01694,cardiovascular-evaluation-lung-cancer,Cardiovascular evaluation,POI_intervention,,,,,,,kg_nodes,17873167,1
ARDS_POI:01695,spirometry-fev1-lung-cancer,Spirometry (FEV1),POI_intervention,,,,,D012926,C0015737,kg_nodes,17873167,1
ARDS_POI:01696,dlco-assessment-lung-cancer,Diffusion capacity (DLCO),POI_intervention,,,,,D008943,C0013218,kg_nodes,17873167,1
ARDS_POI:01697,postop-pulmonary-reserve-estimation,Estimation of postop pulmonary reserve,POI_intervention,,,,,,,kg_nodes,17873167,1
ARDS_POI:01698,cpet-vo2max-risk-prediction,Cardiopulmonary exercise testing (VO2max),POI_intervention,,,,,D050801,C0392605,kg_nodes,17873167,1
ARDS_POI:01699,preop-risk-assessment-lung-cancer-resection,Preoperative risk assessment for lung cancer resection,POI_outcome,,,,,,,kg_nodes,17873167,1
ARDS_POI:01700,lung-cancer,Lung cancer,POI_disease,,,,,D008175,C0023109,kg_nodes,17873167,1
ARDS_POI:01701,lung-cancer-resection,Lung cancer resection,POI_intervention,,,,,D008175,C0023109,kg_nodes,17873167,1
ARDS_POI:01702,tak-242,TAK-242,POI_intervention,sepsis-treatment,Small-molecule inhibitor of Toll-like receptor-4-mediated signaling for the treatment of severe sepsis.,,,D012544,C0036514,robot_template_row,20562702,1
ARDS_POI:01703,tak-242-intervention,TAK-242 intervention,POI_intervention,,,,,,,kg_nodes,20562702,1
ARDS_POI:01704,reduced-il6-levels,Reduced serum IL-6 levels,POI_outcome,,,,,D007072,C0021641,kg_nodes,20562702,1
ARDS_POI:01705,reduced-mortality-shock-rf,Reduced mortality in shock and respiratory failure subset,POI_outcome,,,,,,,kg_nodes,20562702,1
ARDS_POI:01706,increased-methemoglobin,Increased methemoglobin levels,POI_outcome,,,,,D008662,C0024621,kg_nodes,20562702,1
ARDS_POI:01707,severe-sepsis,Severe sepsis,POI_population,,,,,D012544,C0036514,kg_nodes,20562702|17225161|15774053,3
ARDS_POI:01708,shock-or-respiratory-failure,Shock or respiratory failure,POI_population,,,,,,,kg_nodes,20562702,1
ARDS_POI:01709,shock-and-respiratory-failure,Shock and respiratory failure,POI_population,,,,,,,kg_nodes,20562702,1
ARDS_POI:01710,noninvasive-pressure-support-ventilation-nipsv,Noninvasive pressure support ventilation,POI_intervention,,,,,,,kg_nodes,7874950,1
ARDS_POI:01711,reduced-endotracheal-intubation,Reduced endotracheal intubation,POI_outcome,,,,,,,kg_nodes,15599160|7874950,2
ARDS_POI:01712,reduced-mortality,Reduced mortality,POI_outcome,,,,,,,kg_nodes,11990914|8275731|7874950|20483951|26258555,5
ARDS_POI:01713,acute-respiratory-failure-not-copd,Acute respiratory failure not due to COPD,POI_context,,,,,,,kg_nodes,7874950,1
ARDS_POI:01714,acute-hypercapnic-respiratory-failure,Acute hypercapnic respiratory failure,POI_context,,,,,,,kg_nodes,23103736|7874950,2
ARDS_POI:01715,inhaled-nitric-oxide,inhaled nitric oxide,POI_intervention,vasodilator-therapy,Administration of inhaled nitric oxide as a treatment for acute lung injury or acute respiratory distress syndrome.,,DOID:11394,D012128,C0035222,robot_template_row,7705124|17383982|9603111|8630585,4
ARDS_POI:01716,no-mortality-benefit,No mortality benefit,POI_outcome,,,,,D008875,C0027051,kg_nodes,17383982,1
ARDS_POI:01717,increased-renal-dysfunction,Increased renal dysfunction,POI_outcome,,,,,D012141,C0034749,kg_nodes,17383982,1
ARDS_POI:01718,ali,Acute lung injury,POI_disease,,,,,D018277,C0149651,kg_nodes,17383982|10789668|19325464,3
ARDS_POI:01719,nasal-positive-pressure-ventilation-plus-oxygen,Nasal positive-pressure ventilation plus oxygen,POI_intervention,respiratory-support-therapy,Combination of nasal positive-pressure ventilation and long-term oxygen therapy for treatment of stable hypercapnic COPD.,NPSV+LTOT,,,,robot_template_row,7633704,1
ARDS_POI:01720,nasal-positive-pressure-ventilation-npsv,Nasal positive-pressure ventilation,POI_intervention,,,,,,,kg_nodes,7633704,1
ARDS_POI:01721,improved-gas-exchange-hypercapnic-copd,Improved gas exchange in hypercapnic COPD,POI_mechanism,,,,,,,kg_nodes,7633704,1
ARDS_POI:01722,improved-sleep-quality-hypercapnic-copd,Improved sleep quality in hypercapnic COPD,POI_mechanism,,,,,,,kg_nodes,7633704,1
ARDS_POI:01723,nasal-positive-pressure-ventilation-plus-oxygen-npsv-ltot,Nasal positive-pressure ventilation plus oxygen,POI_intervention,,,,,,,kg_nodes,7633704,1
ARDS_POI:01724,improved-quality-of-life-hypercapnic-copd,Improved quality of life in hypercapnic COPD,POI_outcome,,,,,,,kg_nodes,7633704,1
ARDS_POI:01725,hypercapnic-copd,Hypercapnic COPD,POI_disease,,,,,,,kg_nodes,7633704,1
ARDS_POI:01726,ventilation-improvement-npsv,Ventilation Improvement Npsv,POI_mechanism,biological-process,,,,,,mechanism_node,7633704,1
ARDS_POI:01727,gas-exchange-optimization-npsv,Gas Exchange Optimization Npsv,POI_mechanism,biological-process,,,,,,mechanism_node,7633704,1
ARDS_POI:01728,sleep-quality-enhancement-npsv,Sleep Quality Enhancement Npsv,POI_mechanism,biological-process,,,,,,mechanism_node,7633704,1
ARDS_POI:01729,non-invasive-pressure-support-ventilation,non-invasive pressure support ventilation,POI_intervention,respiratory-support-intervention,"Non-invasive ventilation with pressure support, adjustable tidal volume and PEEP 5 cmH2O, for acute cardiogenic pulmonary edema.",NIPSV,,D011415,C0034065,robot_template_row,11191538,1
ARDS_POI:01730,nipsv-for-acute-cardiogenic-pulmonary-edema,NIPSV for acute cardiogenic pulmonary edema,POI_intervention,,,,,D011415,C0034065,kg_nodes,11191538,1
ARDS_POI:01731,reduced-intubation-rate,Reduced intubation rate,POI_outcome,,,,,,,kg_nodes,11191538|34874419|28948369|21424246,4
ARDS_POI:01732,faster-clinical-resolution,Faster clinical resolution,POI_outcome,,,,,,,kg_nodes,11191538,1
ARDS_POI:01733,acute-cardiogenic-pulmonary-edema,Acute cardiogenic pulmonary edema,POI_context,,,,,D011415,C0034065,kg_nodes,11191538,1
ARDS_POI:01734,noninvasive-positive-pressure-ventilation-nppv,Noninvasive positive-pressure ventilation,POI_intervention,,,,,,,kg_nodes,20348200|8797425|9872200|10712326|12447511|15483407|15599160|11673215,8
ARDS_POI:01735,reduced-need-for-endotracheal-mechanical-ventilation,Reduced need for endotracheal mechanical ventilation,POI_outcome,,,,,,,kg_nodes,11673215,1
ARDS_POI:01736,reduced-in-hospital-mortality,Reduced in-hospital mortality,POI_outcome,,,,,,,kg_nodes,15078758|11673215,2
ARDS_POI:01737,acute-respiratory-insufficiency-after-lung-resection,Acute respiratory insufficiency after lung resection,POI_context,,,,,,,kg_nodes,11673215,1
ARDS_POI:01738,incidence-ali,Incidence of ALI,POI_outcome,,,,,D011656,C0022660,kg_nodes,11850334,1
ARDS_POI:01739,association-ali,Epidemiology of ALI,POI_outcome,,,,,D011656,C0022660,kg_nodes,11850334,1
ARDS_POI:01740,incidence-ards,Incidence of ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,11850334,1
ARDS_POI:01741,association-ards,Epidemiology of ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,11850334,1
ARDS_POI:01742,mortality-ali-28d,28-day mortality of ALI,POI_outcome,,,,,D011656,C0022660,kg_nodes,11850334,1
ARDS_POI:01743,mortality-ards-28d,28-day mortality of ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,11850334,1
ARDS_POI:01744,inspiratory-pressure-augmentation-during-spontaneous-breathing-trials,inspiratory pressure augmentation during spontaneous breathing trials,POI_intervention,ventilator-liberation-strategy,Use of inspiratory pressure augmentation during spontaneous breathing trials to improve ventilator liberation outcomes.,,,,,robot_template_row,27818331,1
ARDS_POI:01745,inspiratory-pressure-augmentation-sbt,Inspiratory pressure augmentation during spontaneous breathing trials,POI_intervention,,,,,,,kg_nodes,27818331,1
ARDS_POI:01746,sedation-minimization-protocols,Sedation minimization protocols for ventilated >24h,POI_intervention,,,,,,,kg_nodes,27818331,1
ARDS_POI:01747,preventive-niv-post-extubation,Preventive NIV after extubation for high-risk patients,POI_intervention,,,,,,,kg_nodes,27818331,1
ARDS_POI:01748,improved-ventilator-liberation-outcomes,Improved ventilator liberation outcomes,POI_outcome,,,,,,,kg_nodes,27818331,1
ARDS_POI:01749,aerosolized-albuterol,Aerosolized albuterol,POI_intervention,,,,,D000314,C0001491,kg_nodes,21562125,1
ARDS_POI:01750,mortality-before-hospital-discharge,Mortality before hospital discharge,POI_outcome,,,,,D008289,C0027051,kg_nodes,21562125,1
ARDS_POI:01751,heart-rate-increase,Heart rate increase,POI_outcome,,,,,D006215,C0018810,kg_nodes,21562125,1
ARDS_POI:01752,atrial-fibrillation-incidence,Atrial fibrillation incidence,POI_outcome,,,,,D001281,C0004238,kg_nodes,21562125,1
ARDS_POI:01753,respiratory-system-compliance,Respiratory system compliance,POI_outcome,,,,,,,kg_nodes,32728965,1
ARDS_POI:01754,plateau-pressure,Plateau pressure,POI_outcome,,,,,,,kg_nodes,32728965,1
ARDS_POI:01755,driving-pressure,Driving pressure,POI_outcome,,,,,,,kg_nodes,32728965,1
ARDS_POI:01756,recruitment-maneuver-use,Use of recruitment maneuvers,POI_outcome,,,,,,,kg_nodes,32728965,1
ARDS_POI:01757,prone-position-use,Use of prone position,POI_outcome,,,,,,,kg_nodes,32728965,1
ARDS_POI:01758,neuromuscular-blocking-agent-use,Use of neuromuscular blocking agents,POI_outcome,,,,,,,kg_nodes,32728965,1
ARDS_POI:01759,mortality-risk-by-ards-severity,Risk of 28-day mortality by ARDS severity,POI_outcome,,,,,,,kg_nodes,32728965,1
ARDS_POI:01760,intraoperative-high-dose-dexamethasone,intraoperative high-dose dexamethasone,POI_intervention,anti-inflammatory-intervention,Single intraoperative dose of 1 mg/kg dexamethasone administered during cardiac surgery with cardiopulmonary bypass.,,,,,robot_template_row,23117776,1
ARDS_POI:01761,reduced-composite-major-adverse-events-30d,Reduced composite major adverse events at 30 days,POI_outcome,,,,,,,kg_nodes,23117776,1
ARDS_POI:01762,cardiac-surgery,Cardiac surgery context,POI_context,,,,,D002390,C0007057,kg_nodes,23117776|11555536|19017864|21502651,4
ARDS_POI:01763,cardiopulmonary-bypass,Cardiopulmonary bypass,POI_context,,,,,D002131,C0006927,kg_nodes,23117776,1
ARDS_POI:01764,hfnc-low-vt-peep-optimization-for-covid-19-ards,"HFNC, low Vt, PEEP optimization for COVID-19 ARDS",POI_intervention,respiratory-support-strategy,"Management strategies for COVID-19 associated ARDS including high flow nasal cannula, low tidal volume ventilation, and PEEP titration to optimize oxygenation.",,DOID:11394,D012128,C0035222,robot_template_row,33692022,1
ARDS_POI:01765,covid-19-induced-alveolar-damage,COVID-19-induced alveolar damage,POI_mechanism,,,,,,,kg_nodes,33692022,1
ARDS_POI:01766,covid-19-associated-pulmonary-thrombosis,COVID-19-associated pulmonary thrombosis,POI_mechanism,,,,,,,kg_nodes,33692022,1
ARDS_POI:01767,covid-19-associated-ards,COVID-19 associated ARDS,POI_outcome,,,,DOID:11394,D012128,C0035222,kg_nodes,33692022,1
ARDS_POI:01768,hfnc-for-cards-avoidance-intubation,HFNC for CARDS avoidance of intubation,POI_intervention,,,,,,,kg_nodes,33692022,1
ARDS_POI:01769,reduced-intubation-for-cards,Reduced intubation for CARDS,POI_outcome,,,,,,,kg_nodes,33692022,1
ARDS_POI:01770,low-tidal-volume-ventilation-ards,Low tidal volume ventilation for ARDS,POI_intervention,,,,,,,kg_nodes,33692022,1
ARDS_POI:01771,peep-optimization-for-ards,PEEP optimization for ARDS,POI_intervention,,,,,,,kg_nodes,33692022,1
ARDS_POI:01772,dexamethasone-treatment-severe-covid-19,Dexamethasone treatment for severe COVID-19,POI_intervention,,,,,,,kg_nodes,33692022,1
